City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,wailua homesteads,22.0669,-159.378,18.44,82,0,3.09,US,1707835703
1,anan,33.9167,134.65,6.88,82,0,1.7,JP,1707835703
2,nar'yan-mar,67.6713,53.087,-29.38,98,71,3.58,RU,1707835704
3,malango,-2.9627,119.9001,20.78,98,100,0.66,ID,1707835704
4,karratha,-20.7377,116.8463,27.13,79,5,4.26,AU,1707835705
5,kapa'a,22.0752,-159.319,19.18,82,0,3.09,US,1707835705
6,coari,-4.085,-63.1414,28.05,81,91,2.86,BR,1707835706
7,longyearbyen,78.2186,15.6401,-6.09,63,0,6.17,SJ,1707835706
8,albany,42.6001,-73.9662,1.05,74,100,1.34,US,1707835677
9,cockburn town,21.4612,-71.1419,25.98,78,40,3.09,TC,1707835707
10,carutapera,-1.195,-46.02,25.5,91,100,1.94,BR,1707835708
11,thompson,55.7435,-97.8558,-8.91,92,100,2.06,CA,1707835709
12,avarua,-21.2078,-159.775,24.03,88,81,2.06,CK,1707835709
13,campbellton,48.0075,-66.6727,-6.75,79,51,5.17,CA,1707835710
14,cosala,24.4125,-106.6908,15.17,26,84,1.08,MX,1707835710
15,bethel,41.3712,-73.414,0.3,86,100,3.6,US,1707835494
16,el burgo de osma,41.5862,-3.0652,13.19,78,100,5.54,ES,1707835711
17,edinburgh of the seven seas,-37.0676,-12.3116,18.15,71,66,4.73,SH,1707835712
18,papatowai,-46.5619,169.4708,14.02,79,62,1.51,NZ,1707835712
19,sur,22.5667,59.5289,24.26,70,26,3.48,OM,1707835713
20,isafjordur,66.0755,-23.124,-0.98,69,40,3.09,IS,1707835713
21,grytviken,-54.2811,-36.5092,9.12,91,100,5.3,GS,1707835714
22,adamstown,-25.066,-130.1015,24.94,88,100,7.11,PN,1707835714
23,port-aux-francais,-49.35,70.2167,8.35,93,93,8.16,TF,1707835715
24,lebu,-37.6167,-73.65,15.3,75,4,7.94,CL,1707835715
25,nuku'alofa,-21.1333,-175.2,27.19,83,100,7.2,TO,1707835716
26,haiku-pauwela,20.9219,-156.3051,20.58,87,75,0.89,US,1707835716
27,west island,-12.1568,96.8225,28.99,74,40,5.66,CC,1707835717
28,puerto baquerizo moreno,-0.9,-89.6,26.55,94,40,3.6,EC,1707835717
29,port mathurin,-19.6833,63.4167,27.49,82,36,9.13,MU,1707835718
30,puerto ayora,-0.7393,-90.3518,27.53,95,74,3.58,EC,1707835718
31,wainwright,52.839,-110.8572,-7.82,93,94,5.63,CA,1707835718
32,waitangi,-43.9535,-176.5597,13.79,83,8,3.73,NZ,1707835719
33,piacabucu,-10.4056,-36.4344,30.33,62,100,4.95,BR,1707835719
34,tura,25.5198,90.2201,16.72,27,0,2.41,IN,1707835720
35,lutsk,50.7593,25.3424,7.34,89,100,2.68,UA,1707835720
36,iskateley,67.6803,53.1512,-29.43,98,69,3.58,RU,1707835721
37,whitehorse,60.7161,-135.0538,-6.57,79,100,2.06,CA,1707835721
38,selogiri,-7.7833,110.8667,25.63,90,62,1.24,ID,1707835722
39,selfoss,63.9331,-20.9971,-3.1,85,6,3.47,IS,1707835722
40,garissa,-0.4536,39.6401,36.56,26,45,5.72,KE,1707835723
41,uturoa,-16.7333,-151.4333,27.41,84,100,11.36,PF,1707835723
42,suzun,53.7841,82.3116,-10.71,90,100,3.88,RU,1707835724
43,stanley,54.868,-1.6985,6.82,86,75,0.51,GB,1707835724
44,kone,-21.0595,164.8658,24.27,90,0,2.07,NC,1707835725
45,hawaiian paradise park,19.5933,-154.9731,17.73,72,100,2.57,US,1707835725
46,kalmunai,7.4167,81.8167,25.57,88,23,4.68,LK,1707835725
47,punta arenas,-53.15,-70.9167,16.06,55,75,12.35,CL,1707835726
48,vilyuchinsk,52.9306,158.4028,-16.71,81,77,3.04,RU,1707835726
49,funafuti,-8.5243,179.1942,29.0,89,40,4.12,TV,1707835727
50,brevard,28.292,-80.7492,20.03,78,0,7.2,US,1707835706
51,belmonte,-15.8631,-38.8828,29.2,65,25,4.2,BR,1707835728
52,nemuro,43.3236,145.575,0.49,86,1,6.03,JP,1707835729
53,ronne,55.1009,14.7066,3.95,93,100,3.09,DK,1707835729
54,acajutla,13.5928,-89.8275,29.7,53,7,1.15,SV,1707835730
55,codrington,-38.2667,141.9667,15.54,48,71,8.83,AU,1707835730
56,tilcara,-23.5776,-65.3509,8.97,96,100,3.04,AR,1707835731
57,lamu,-2.2717,40.902,28.14,72,81,5.8,KE,1707835731
58,corner brook,48.9667,-57.9484,-1.91,90,99,3.91,CA,1707835507
59,ambovombe,-25.1667,46.0833,25.61,78,100,7.13,MG,1707835732
60,bilibino,68.0546,166.4372,-38.41,99,95,0.78,RU,1707835733
61,gomez farias,23.05,-99.15,19.3,49,74,1.28,MX,1707835733
62,capbreton,43.6422,-1.4282,20.21,62,66,0.35,FR,1707835734
63,olonkinbyen,70.9221,-8.7187,-1.23,99,100,3.7,SJ,1707835734
64,preobrazheniye,42.9019,133.9064,0.86,79,1,4.65,RU,1707835735
65,sitka,57.0531,-135.33,0.94,86,0,0.0,US,1707835735
66,betio village,1.358,172.9211,28.02,82,100,6.35,KI,1707835736
67,bogale,16.2833,95.4,23.33,52,19,2.62,MM,1707835736
68,lihue,21.9789,-159.3672,18.77,88,0,3.09,US,1707835737
69,saipan,15.1355,145.701,23.39,94,75,6.17,MP,1707835737
70,ribeira grande,38.5167,-28.7,15.22,88,75,8.75,PT,1707835738
71,blackmans bay,-43.0167,147.3167,13.07,79,98,1.34,AU,1707835738
72,cheongsong gun,36.4335,129.057,3.68,92,0,1.6,KR,1707835739
73,college,64.8569,-147.8028,3.18,72,75,4.12,US,1707835739
74,ilulissat,69.2167,-51.1,-20.99,54,40,2.57,GL,1707835740
75,hermanus,-34.4187,19.2345,23.22,73,29,4.82,ZA,1707835740
76,yambio,4.5721,28.3955,31.73,36,92,2.6,SS,1707835741
77,kimbe,-5.5502,150.1429,24.89,94,86,0.72,PG,1707835741
78,greymouth,-42.4667,171.2,10.62,93,20,1.91,NZ,1707835661
79,minas de marcona,-15.2119,-75.1103,22.88,66,63,5.08,PE,1707835742
80,emerald,-23.5333,148.1667,23.52,92,100,4.84,AU,1707835742
81,kingston,17.997,-76.7936,28.98,80,20,1.54,JM,1707835567
82,fale old settlement,-9.3852,-171.2468,28.1,81,100,13.15,TK,1707835743
83,akjoujt,19.6969,-14.4164,36.87,11,2,4.37,MR,1707835744
84,olyokminsk,60.3736,120.4264,-25.22,99,100,1.37,RU,1707835645
85,touros,-5.1989,-35.4608,30.7,64,50,5.28,BR,1707835745
86,bredasdorp,-34.5322,20.0403,25.35,47,17,7.48,ZA,1707835746
87,yasuj,30.6682,51.588,13.75,21,0,4.12,IR,1707835746
88,barcelos,41.5388,-8.6151,18.29,84,97,3.52,PT,1707835504
89,concordia,-31.393,-58.0209,25.99,48,87,1.79,AR,1707835747
90,ebon,4.582,168.6964,27.82,77,82,10.29,MH,1707835748
91,yellowknife,62.456,-114.3525,-15.71,85,75,2.57,CA,1707835687
92,faya-largeau,17.9257,19.1043,33.29,5,0,4.84,TD,1707835749
93,ancud,-41.8697,-73.8203,18.52,44,12,1.05,CL,1707835750
94,wuwei,37.9281,102.6414,-1.7,54,100,0.55,CN,1707835750
95,quiberon,47.4841,-3.1196,13.44,93,100,3.13,FR,1707835751
96,port lincoln,-34.7333,135.8667,16.82,53,81,5.92,AU,1707835751
97,st. john's,47.5649,-52.7093,0.44,84,100,6.69,CA,1707835661
98,catabola,-12.15,17.2833,20.63,84,47,2.93,AO,1707835752
99,afaahiti,-17.75,-149.2833,25.93,88,100,9.7,PF,1707835753
100,iqaluit,63.7506,-68.5145,-21.15,71,100,1.54,CA,1707835753
101,nova vicosa,-17.8919,-39.3719,29.66,62,49,3.31,BR,1707835754
102,muroto-misakicho,33.2833,134.15,15.04,70,3,5.1,JP,1707835754
103,argo,37.6333,22.7333,15.44,51,23,1.11,GR,1707835755
104,callaway,30.153,-85.5699,11.08,70,40,6.17,US,1707835528
105,port alfred,-33.5906,26.891,22.32,81,100,3.13,ZA,1707835756
106,morrope,-6.5417,-80.0111,27.06,73,100,4.08,PE,1707835757
107,ust-nera,64.5667,143.2,-40.07,95,33,1.02,RU,1707835757
108,anadyr,64.75,177.4833,-29.72,74,20,4.0,RU,1707835758
109,weno,7.4515,151.8468,27.15,72,28,10.5,FM,1707835758
110,daru,-9.0763,143.2092,25.06,93,100,1.4,PG,1707835759
111,veydelevka,50.1521,38.4492,7.1,81,100,2.06,RU,1707835759
112,shalkar,47.8288,59.6258,-2.61,90,67,4.22,KZ,1707835760
113,saharanpur,29.9667,77.55,15.75,31,59,0.88,IN,1707835760
114,eastham,41.8301,-69.9739,2.22,84,100,7.72,US,1707835760
115,erenhot,43.6475,111.9767,-9.05,86,90,4.09,CN,1707835761
116,hamilton,39.1834,-84.5333,4.77,66,0,3.09,US,1707835572
117,al bayda',32.7627,21.7551,10.83,69,21,7.38,LY,1707835762
118,ta`u,-14.2336,-169.5144,27.29,85,100,7.8,AS,1707835762
119,moldova noua,44.7375,21.6669,8.9,87,100,6.83,RO,1707835596
120,verkhnevilyuysk,63.4453,120.3167,-33.71,100,100,1.37,RU,1707835763
121,puerto natales,-51.7236,-72.4875,20.25,49,100,11.32,CL,1707835764
122,georgetown,5.4112,100.3354,29.97,61,20,3.09,MY,1707835511
123,sibolga,1.7427,98.7792,26.25,82,3,1.75,ID,1707835765
124,jamestown,42.097,-79.2353,0.57,86,40,3.09,US,1707835639
125,atkarsk,51.8718,45.0078,0.81,100,100,3.43,RU,1707835766
126,port macquarie,-31.4333,152.9167,19.38,75,0,5.92,AU,1707835515
127,tiksi,71.6872,128.8694,-29.61,100,100,1.96,RU,1707835767
128,hithadhoo,-0.6,73.0833,27.5,78,100,7.14,MV,1707835768
129,broome,42.2506,-75.833,0.95,79,100,5.14,US,1707835768
130,crane,31.3974,-102.3501,8.15,38,0,4.4,US,1707835768
131,ridder,50.355,83.5133,-16.73,81,71,3.29,KZ,1707835769
132,tolanaro,-25.0319,46.9987,25.04,94,75,9.26,MG,1707835769
133,maroantsetra,-15.4333,49.7333,25.94,98,100,1.06,MG,1707835770
134,vadso,70.0744,29.7487,-10.91,85,75,5.14,NO,1707835770
135,poronaysk,49.2167,143.1167,-9.1,96,100,2.86,RU,1707835771
136,badger,64.8,-147.5333,3.14,78,20,4.12,US,1707835771
137,port elizabeth,-33.918,25.5701,23.16,78,0,11.32,ZA,1707835772
138,oxapampa,-10.5775,-75.4017,21.15,78,98,1.94,PE,1707835773
139,ust'-kulom,61.6864,53.6902,-21.93,95,98,3.39,RU,1707835773
140,nicoya,10.1483,-85.452,31.0,47,99,6.18,CR,1707835774
141,twon-brass,4.3151,6.2418,29.78,77,27,7.8,NG,1707835774
142,remire-montjoly,4.9167,-52.2667,30.02,74,75,5.66,GF,1707835775
143,gunnison,38.7,-107.0673,-11.72,90,33,0.87,US,1707835775
144,polovinnoye,54.7914,65.9864,-5.8,95,100,6.45,RU,1707835776
145,yeppoon,-23.1333,150.7333,23.88,95,93,1.53,AU,1707835777
146,dunedin,-45.8742,170.5036,16.0,76,11,1.34,NZ,1707835726
147,rongelap,11.1635,166.8941,26.16,67,100,8.24,MH,1707835778
148,new norfolk,-42.7826,147.0587,13.72,84,97,4.4,AU,1707835778
149,ulaangom,49.9811,92.0667,-21.87,77,67,2.53,MN,1707835778
150,benjamin constant,-4.3831,-70.0311,27.07,88,40,2.06,BR,1707835779
151,sao jose da coroa grande,-8.8978,-35.1478,32.51,49,86,4.28,BR,1707835779
152,naze,28.3667,129.4833,17.51,65,100,5.56,JP,1707835780
153,jatai,-17.8814,-51.7144,30.39,49,38,3.34,BR,1707835781
154,plastun,44.7561,136.2939,2.3,76,3,3.71,RU,1707835781
155,bhimbar,32.9757,74.0793,15.6,30,0,0.99,PK,1707835782
156,farasan,16.7022,42.1183,26.74,81,52,2.74,SA,1707835782
157,nova sintra,14.8667,-24.7167,20.12,76,1,5.45,CV,1707835783
158,chibougamau,49.9168,-74.3659,-14.21,85,100,2.57,CA,1707835783
159,hengchun,22.0042,120.7439,21.25,64,1,6.25,TW,1707835784
160,turan,16.0678,108.2208,22.99,83,40,0.51,VN,1707835784
161,gaspe,48.8334,-64.4819,-3.88,58,20,4.63,CA,1707835652
162,guacara,10.2261,-67.877,28.95,48,78,2.12,VE,1707835785
163,sandnessjoen,66.0217,12.6316,-1.94,64,75,9.26,NO,1707835785
164,keflavik,64.0049,-22.5624,0.95,74,20,7.72,IS,1707835786
165,togur,58.3631,82.8265,-17.11,95,100,3.14,RU,1707835786
166,al mawsil al jadidah,36.3346,43.0978,16.65,51,100,3.28,IQ,1707835787
167,axim,4.8699,-2.2405,31.16,68,63,5.06,GH,1707835787
168,chegdomyn,51.1167,133.0167,-8.32,98,100,1.2,RU,1707835788
169,spring creek,40.7266,-115.5859,-3.72,66,98,1.32,US,1707835789
170,kruisfontein,-34.0033,24.7314,23.63,66,95,10.13,ZA,1707835789
171,thief river falls,48.1191,-96.1812,-3.47,80,100,3.6,US,1707835790
172,madison,34.7334,-86.5667,4.4,89,40,4.12,US,1707835535
173,lakatoro,-16.0999,167.4164,26.81,85,2,1.22,VU,1707835791
174,ketchikan,55.3422,-131.6461,2.26,80,0,5.66,US,1707835791
175,kudahuvadhoo,2.6708,72.8944,27.7,85,88,8.89,MV,1707835792
176,kavieng,-2.5744,150.7967,28.01,79,96,4.03,PG,1707835792
177,norilsk,69.3535,88.2027,-33.44,85,13,1.53,RU,1707835793
178,general acha,-37.377,-64.6043,21.62,26,0,4.61,AR,1707835793
179,jiangzi,28.95,89.6333,-4.93,52,76,3.55,CN,1707835794
180,saint-joseph,-21.3667,55.6167,27.21,88,97,4.3,RE,1707835794
181,ishigaki,24.3448,124.1572,20.07,83,20,2.06,JP,1707835795
182,lethem,3.3803,-59.7968,30.87,55,98,5.5,GY,1707835795
183,vila velha,-20.3297,-40.2925,31.64,72,20,3.6,BR,1707835796
184,margaret river,-33.95,115.0667,15.87,64,73,6.1,AU,1707835511
185,cururupu,-1.8283,-44.8683,25.88,88,100,1.82,BR,1707835797
186,geraldton,-28.7667,114.6,22.23,83,0,5.66,AU,1707835797
187,carnarvon,-24.8667,113.6333,26.39,66,0,10.45,AU,1707835798
188,nova xavantina,-14.6667,-52.35,31.7,56,23,1.73,BR,1707835798
189,east london,-33.0153,27.9116,23.52,73,75,6.69,ZA,1707835799
190,petropavlovsk-kamchatsky,53.0452,158.6483,-17.53,81,0,3.13,RU,1707835799
191,kurkino,53.4257,38.6582,-2.13,96,100,5.07,RU,1707835799
192,severo-yeniseyskiy,60.3725,93.0408,-21.9,96,100,4.02,RU,1707835800
193,serdar,38.9764,56.2757,17.58,29,25,3.85,TM,1707835801
194,fortuna,40.5982,-124.1573,7.19,97,75,0.0,US,1707835801
195,rikaze,29.25,88.8833,0.65,28,74,3.32,CN,1707835802
196,guerrero negro,27.9769,-114.0611,13.64,51,0,2.14,MX,1707835579
197,uthal,25.8072,66.6219,22.29,52,70,1.75,PK,1707835803
198,yuanping,38.7153,112.7575,4.39,47,5,0.84,CN,1707835803
199,santa ana de yacuma,-13.75,-65.4333,23.97,100,100,3.09,BO,1707835804
200,qarqin,37.4185,66.0436,16.0,26,0,5.96,AF,1707835804
201,isangel,-19.55,169.2667,26.67,90,44,6.94,VU,1707835805
202,nampula,-15.1165,39.2666,22.97,94,100,5.36,MZ,1707835805
203,hasaki,35.7333,140.8333,9.22,56,0,7.78,JP,1707835806
204,glubokoye,50.1456,82.3114,-15.14,66,88,4.0,KZ,1707835806
205,fort st. john,56.2499,-120.8529,-10.06,73,20,3.6,CA,1707835807
206,kendari,-3.945,122.4989,24.89,91,100,0.67,ID,1707835807
207,zilair,52.2332,57.4392,-0.01,98,100,6.1,RU,1707835808
208,viedma,-40.8135,-62.9967,23.73,18,2,4.97,AR,1707835808
209,newman,37.3138,-121.0208,5.72,92,100,1.05,US,1707835809
210,prince albert,53.2001,-105.7677,-8.03,79,75,4.63,CA,1707835809
211,batticaloa,7.7102,81.6924,26.0,85,36,5.64,LK,1707835810
212,morant bay,17.8815,-76.4093,28.79,85,47,5.04,JM,1707835810
213,ushuaia,-54.8,-68.3,14.81,44,0,3.6,AR,1707835755
214,old town,50.087,14.4202,9.7,61,40,5.14,CZ,1707835811
215,kargil,34.5667,76.1,-16.97,77,14,2.05,IN,1707835812
216,saint-louis du nord,19.9333,-72.7167,25.01,82,0,2.85,HT,1707835812
217,arpacay,40.8487,43.3291,5.58,75,100,0.07,TR,1707835813
218,kipushi,-11.7667,27.2333,24.57,73,100,1.43,CD,1707835813
219,tal'menka,53.8183,83.5677,-12.01,91,100,4.63,RU,1707835814
220,whangarei,-35.7317,174.3239,14.58,96,19,0.18,NZ,1707835588
221,koknese,56.65,25.4333,1.6,98,100,3.32,LV,1707835815
222,morshansk,53.4435,41.8107,-1.99,93,100,4.86,RU,1707835816
223,soure,-0.7167,-48.5233,25.56,90,100,5.35,BR,1707835816
224,caririacu,-7.0422,-39.2836,27.05,65,40,4.12,BR,1707835817
225,vilyuysk,63.7553,121.6247,-31.67,98,98,1.34,RU,1707835817
226,chonchi,-42.6128,-73.8092,22.13,31,81,1.92,CL,1707835598
227,whakatane,-37.9585,176.9854,18.06,96,37,4.68,NZ,1707835818
228,talnakh,69.4865,88.3972,-33.89,87,15,1.66,RU,1707835819
229,llanes,43.4198,-4.7549,15.33,63,12,2.12,ES,1707835820
230,tidjikja,18.5564,-11.4271,34.82,6,0,4.24,MR,1707835821
231,vorgashor,67.5833,63.95,-33.02,96,10,2.47,RU,1707835821
232,kaa-khem,51.6833,94.7333,-22.0,85,100,1.43,RU,1707835822
233,laguna,38.421,-121.4238,8.38,91,0,0.0,US,1707835823
234,lompoc,34.6391,-120.4579,11.55,89,100,3.09,US,1707835824
235,general conesa,-40.1,-64.4333,24.92,16,0,6.25,AR,1707835824
236,rogozno,52.7523,16.9905,7.85,70,97,4.91,PL,1707835825
237,shadrinsk,56.0852,63.6335,-5.43,93,100,6.42,RU,1707835826
238,montgomery,39.1501,-77.1997,1.87,95,100,3.09,US,1707835826
239,mount gambier,-37.8333,140.7667,14.21,54,91,4.15,AU,1707835827
240,vernon,50.2581,-119.2691,-1.5,96,27,0.51,CA,1707835828
241,kangding,30.0513,101.9603,7.45,64,100,2.64,CN,1707835828
242,vicksburg,32.3526,-90.8779,6.85,81,0,0.0,US,1707835770
243,sao martinho,39.5144,-9.1311,20.16,96,100,3.58,PT,1707835542
244,mangrol,21.1167,70.1167,23.75,47,100,5.05,IN,1707835830
245,invercargill,-46.4,168.35,10.33,93,2,1.63,NZ,1707835664
246,aswan,24.0934,32.907,28.61,21,0,5.66,EG,1707835831
247,sisimiut,66.9395,-53.6735,-19.3,76,0,2.82,GL,1707835832
248,ubari,26.5921,12.7805,25.09,26,0,10.14,LY,1707835833
249,timbuktu,16.7735,-3.0074,36.28,4,100,3.48,ML,1707835833
250,coahuayana de hidalgo,18.7,-103.6583,24.0,77,85,0.85,MX,1707835834
251,kerikeri,-35.2268,173.9474,15.51,88,14,0.54,NZ,1707835835
252,sumbe,-11.2061,13.8437,29.33,73,23,4.27,AO,1707835836
253,brookings,44.3114,-96.7984,-3.12,99,100,2.3,US,1707835800
254,floresta,-8.6011,-38.5686,32.26,43,94,6.29,BR,1707835837
255,prince rupert,54.3161,-130.3201,2.83,100,100,3.09,CA,1707835837
256,la pesa,7.4954,-72.3818,15.45,51,61,2.26,VE,1707835843
257,nedroma,35.0136,-1.748,25.64,52,12,2.61,DZ,1707835844
258,igarka,67.4667,86.5833,-37.67,95,18,1.66,RU,1707835844
259,asaita,11.5636,41.4394,35.26,28,71,5.13,ET,1707835845
260,huarmey,-10.0681,-78.1522,24.34,82,67,4.4,PE,1707835845
261,antsiranana,-12.2787,49.2917,30.42,70,75,5.14,MG,1707835846
262,shingu,33.7333,135.9833,10.71,92,72,1.8,JP,1707835846
263,north tamworth,-31.0778,150.9261,23.06,56,0,2.57,AU,1707835847
264,kovdor,67.5662,30.4758,-24.34,100,100,1.94,RU,1707835847
265,tazovsky,67.4667,78.7,-39.6,100,37,1.14,RU,1707835847
266,utrik,11.2278,169.8474,25.84,74,100,6.95,MH,1707835848
267,betare oya,5.6,14.0833,38.88,9,79,2.42,CM,1707835848
268,roma,43.2128,-75.4557,2.2,64,100,2.57,US,1707835849
269,richards bay,-28.783,32.0377,27.39,55,0,6.19,ZA,1707835849
270,ake-eze,5.9168,7.6762,40.16,18,51,2.27,NG,1707835850
271,sao raimundo nonato,-9.0153,-42.6994,27.84,66,97,3.22,BR,1707835850
272,linxi,39.7,118.4333,7.61,53,100,1.25,CN,1707835851
273,kotel'nikovo,47.6317,43.1461,6.61,89,100,2.58,RU,1707835851
274,udachny,66.4167,112.4,-30.13,97,100,3.78,RU,1707835852
275,adam,22.3756,57.5233,26.15,22,0,3.79,OM,1707835852
276,hami,42.8,93.45,-3.14,32,0,3.69,CN,1707835853
277,qaqortoq,60.7167,-46.0333,0.02,98,100,5.02,GL,1707835853
278,constantia,44.1833,28.65,12.61,63,100,4.55,RO,1707835854
279,island harbour,50.724,-1.2758,10.82,94,100,4.47,GB,1707835855
280,phang nga,8.4509,98.5298,29.02,73,96,1.82,TH,1707835855
281,klyuchi,52.2667,79.1667,-9.39,82,100,5.97,RU,1707835856
282,oranjemund,-28.55,16.4333,21.14,74,82,9.35,NA,1707835856
283,toormina,-30.3526,153.0903,22.94,73,0,4.63,AU,1707835857
284,dalbandin,28.8947,64.4101,19.61,22,0,3.04,PK,1707835858
285,qamdo,31.1667,97.2333,-5.75,34,61,2.57,CN,1707835858
286,kutulik,53.3508,102.7839,-18.58,94,100,1.71,RU,1707835859
287,smara,26.7384,-11.6719,33.78,16,82,8.36,EH,1707835859
